id,title,description,status,goods,contractor,startDate,endDate,amount
1830020,14/00235/003 Mărfuri de uz gospodăresc și Electrocasnice p/u secția ORL Cl.Em.Coțaga,,Înregistrat(ă),Aparate de uz casnic,TINA S.R.L.,2014-03-16T00:00:00.000Z,2014-12-30T00:00:00.000Z,18281.98
1830064,14/00235/004 Mărfuri de uz gospodăresc și Electrocasnice p/u secția ORL Cl.Em.Coțaga,,Înregistrat(ă),Aparate de uz casnic,TINA S.R.L.,2014-03-16T00:00:00.000Z,2014-12-30T00:00:00.000Z,3960
1832446,14/00249/001 Produsele alimentare în instituţiile preşcolare  subordonate DETS sec.Ciocana,,Înregistrat(ă),"Alimente, bauturi, tutun si produse conexe",NINA & ASN S.R.L.,2014-03-19T00:00:00.000Z,2014-06-30T00:00:00.000Z,218470
1832450,14/00249/002 Produsele alimentare în instituţiile preşcolare  subordonate DETS sec.Ciocana,,Înregistrat(ă),"Alimente, bauturi, tutun si produse conexe",NINA & ASN S.R.L.,2014-03-19T00:00:00.000Z,2014-06-30T00:00:00.000Z,292000
1832456,14/00249/003 Produsele alimentare în instituţiile preşcolare  subordonate DETS sec.Ciocana,,Înregistrat(ă),"Alimente, bauturi, tutun si produse conexe",NINA & ASN S.R.L.,2014-03-19T00:00:00.000Z,2014-06-30T00:00:00.000Z,1.82862e+06
1858716,14/00272/001 Servicii de tipărire și livrare,,Înregistrat(ă),Servicii tipografice si servicii conexe,S.R.L. METROMPAŞ,2014-03-19T00:00:00.000Z,2014-12-31T00:00:00.000Z,67583.45
1858720,14/00272/002 Servicii de tipărire și livrare,,Înregistrat(ă),Servicii tipografice si servicii conexe,S.R.L. METROMPAŞ,2014-03-19T00:00:00.000Z,2014-12-31T00:00:00.000Z,26994.5
1836465,14/00279/001 Tehnică de calcul şi consumabile,,Înregistrat(ă),Echipament si accesorii pentru computer,BTS PRO S.R.L.,2014-03-17T00:00:00.000Z,2014-12-31T00:00:00.000Z,39168
1836488,14/00279/002 Tehnică de calcul şi consumabile,,Înregistrat(ă),Echipament si accesorii pentru computer,BTS PRO S.R.L.,2014-03-17T00:00:00.000Z,2014-12-31T00:00:00.000Z,8442
1836493,14/00279/003 Tehnică de calcul şi consumabile,,Înregistrat(ă),Echipament si accesorii pentru computer,BTS PRO S.R.L.,2014-03-17T00:00:00.000Z,2014-03-31T00:00:00.000Z,22995
2139589,14/00281/001 Produse dezinfectante și biodistructive conform necesităților IMSP Spitalul Clinic de Traumatologie și Ortopedie pentru anul 2014,,Înregistrat(ă),Antiseptice si dezinfectante,Î.M. DECAFARM S.R.L.,2014-05-05T00:00:00.000Z,2014-12-31T00:00:00.000Z,35790
2139623,14/00281/002 Produse dezinfectante și biodistructive conform necesităților IMSP Spitalul Clinic de Traumatologie și Ortopedie pentru anul 2014,,Înregistrat(ă),Antiseptice si dezinfectante,Î.M. DECAFARM S.R.L.,2014-05-05T00:00:00.000Z,2014-12-31T00:00:00.000Z,34701.96
2139706,14/00281/003 Produse dezinfectante și biodistructive conform necesităților IMSP Spitalul Clinic de Traumatologie și Ortopedie pentru anul 2014,,Înregistrat(ă),Antiseptice si dezinfectante,Î.M. DECAFARM S.R.L.,2014-05-05T00:00:00.000Z,2014-12-31T00:00:00.000Z,52600
1836633,14/00305/001 	Servicii de alimentare a elevilor din instituțiile subordonate DGETS,,Înregistrat(ă),Servicii de cantina si servicii de catering,RISCANI-SC О.S.,2014-03-17T00:00:00.000Z,2014-12-31T00:00:00.000Z,168036
1836637,14/00305/002 	Servicii de alimentare a elevilor din instituțiile subordonate DGETS,,Înregistrat(ă),Servicii de cantina si servicii de catering,RISCANI-SC О.S.,2014-03-17T00:00:00.000Z,2014-12-31T00:00:00.000Z,237952
3353398,14/00305/002/001 	Servicii de alimentare a elevilor din instituțiile subordonate DGETS,,Aprobat,Servicii de cantina si servicii de catering,RISCANI-SC О.S.,2014-10-23T00:00:00.000Z,2014-12-31T00:00:00.000Z,4087.5
3377549,14/00305/001/001 	Servicii de alimentare a elevilor din instituțiile subordonate DGETS,,Aprobat,Servicii de cantina si servicii de catering,RISCANI-SC О.S.,2014-10-27T00:00:00.000Z,2014-12-31T00:00:00.000Z,15690
3377552,14/00305/001/002 	Servicii de alimentare a elevilor din instituțiile subordonate DGETS,,Aprobat,Servicii de cantina si servicii de catering,RISCANI-SC О.S.,2014-10-27T00:00:00.000Z,2014-12-31T00:00:00.000Z,-9120
3430307,14/00305/002/002 	Servicii de alimentare a elevilor din instituțiile subordonate DGETS,,Aprobat,Servicii de cantina si servicii de catering,RISCANI-SC О.S.,2014-10-30T00:00:00.000Z,2014-12-31T00:00:00.000Z,7800
3430360,14/00305/002/003 	Servicii de alimentare a elevilor din instituțiile subordonate DGETS,,Aprobat,Servicii de cantina si servicii de catering,RISCANI-SC О.S.,2014-10-30T00:00:00.000Z,2014-12-31T00:00:00.000Z,-3712.5
2029945,"14/00312/001 ANVELOPE, ACUMULATOARE ŞI LUBRIFIANŢI",,Înregistrat(ă),Pneuri pentru autovehicule,AUTO TYRES S.R.L.,2014-03-31T00:00:00.000Z,2014-12-31T00:00:00.000Z,196434.5
2029949,"14/00312/002 ANVELOPE, ACUMULATOARE ŞI LUBRIFIANŢI",,Înregistrat(ă),Pneuri pentru autovehicule,AUTO TYRES S.R.L.,2014-03-31T00:00:00.000Z,2014-12-31T00:00:00.000Z,21945
1925450,14/00315/001 Servicii de editare,,Înregistrat(ă),Servicii de editare,TIPOGRAFIA ACADEMIEI DE ŞTIINŢE A MOLDOVEI О.S.,2014-03-27T00:00:00.000Z,2014-12-24T00:00:00.000Z,40686.77
1925458,14/00315/002 Servicii de editare,,Înregistrat(ă),Servicii de editare,TIPOGRAFIA ACADEMIEI DE ŞTIINŢE A MOLDOVEI О.S.,2014-03-28T00:00:00.000Z,2014-12-24T00:00:00.000Z,226197
1926453,14/00315/003 Servicii de editare,,Înregistrat(ă),Servicii de editare,TIPOGRAFIA ACADEMIEI DE ŞTIINŢE A MOLDOVEI О.S.,2014-03-31T00:00:00.000Z,2014-12-24T00:00:00.000Z,25224
1926458,14/00315/004 Servicii de editare,,Înregistrat(ă),Servicii de editare,TIPOGRAFIA ACADEMIEI DE ŞTIINŢE A MOLDOVEI О.S.,2014-03-31T00:00:00.000Z,2014-12-24T00:00:00.000Z,1998
2002095,"14/00318/001 Accesorii de birou, Plicuri.",,Înregistrat(ă),Plicuri,GVP  MOLDOVA S.R.L.,2014-04-09T00:00:00.000Z,2014-12-31T00:00:00.000Z,129600
2002343,"14/00318/002 Accesorii de birou, Plicuri.",,Înregistrat(ă),Plicuri,GVP  MOLDOVA S.R.L.,2014-04-09T00:00:00.000Z,2014-12-31T00:00:00.000Z,2120
2002395,"14/00318/003 Accesorii de birou, Plicuri.",,Înregistrat(ă),Plicuri,GVP  MOLDOVA S.R.L.,2014-04-09T00:00:00.000Z,2014-12-31T00:00:00.000Z,19515
2073105,"14/00318/004 Accesorii de birou, Plicuri.",,Înregistrat(ă),Plicuri,GVP  MOLDOVA S.R.L.,2014-04-09T00:00:00.000Z,2014-12-31T00:00:00.000Z,102660.5
2073111,"14/00318/005 Accesorii de birou, Plicuri.",,Înregistrat(ă),Plicuri,GVP  MOLDOVA S.R.L.,2014-04-09T00:00:00.000Z,2014-12-31T00:00:00.000Z,96674.5
2249495,14/00325/001 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,1.64148e+06
2249655,14/00325/002 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,833172
2249661,14/00325/003 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,25200
2249806,14/00325/004 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,189840
2249825,14/00325/005 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,303200
2249833,14/00325/006 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,83991.6
2250053,14/00325/007 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,345600
2250164,14/00325/008 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,1.250468e+06
2250357,14/00325/009 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,1.28004e+06
2250363,14/00325/010 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,1.44e+06
2250369,14/00325/011 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,437948
2250375,14/00325/012 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,307496.62
2250519,14/00325/013 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,6434.4
2250528,14/00325/014 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,167400
2250536,14/00325/015 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,232740
2250545,14/00325/016 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,283296
2250553,14/00325/017 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,385020
2250569,14/00325/018 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,964800
2251082,14/00325/019 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,2.16e+06
2251092,14/00325/020 Achiziţionarea dispozitivelor medicale conform necesităţilot instituţiilor medico-sanitare publice pentru anul 2014 ,,Înregistrat(ă),"Echipamente de laborator, optice si de precizie (cu exceptia ochelarilor)",INTERMED S.R.L.,2014-05-21T00:00:00.000Z,2014-12-31T00:00:00.000Z,4.733216e+06
2299735,"14/00327/001 achiziţionarea test-sistemelor, reactive de diagnosticare, medicamente pentru tratamentul bolii HIV/SIDA/ITS  în vederea realizării Programului Național pentru anul 2014",,Înregistrat(ă),Reactivi de laborator,ECHIPAMED-PLUS S.R.L.,2014-04-17T00:00:00.000Z,2014-12-31T00:00:00.000Z,59166.72
2299807,"14/00327/002 achiziţionarea test-sistemelor, reactive de diagnosticare, medicamente pentru tratamentul bolii HIV/SIDA/ITS  în vederea realizării Programului Național pentru anul 2014",,Înregistrat(ă),Reactivi de laborator,ECHIPAMED-PLUS S.R.L.,2014-05-29T00:00:00.000Z,2014-12-31T00:00:00.000Z,870000
2299822,"14/00327/003 achiziţionarea test-sistemelor, reactive de diagnosticare, medicamente pentru tratamentul bolii HIV/SIDA/ITS  în vederea realizării Programului Național pentru anul 2014",,Înregistrat(ă),Reactivi de laborator,ECHIPAMED-PLUS S.R.L.,2014-05-28T00:00:00.000Z,2014-12-31T00:00:00.000Z,396000
1839305,14/00342/001 Achiziţionarea serviciilor de asigurare benevolă de sănătate (în repetare),,Înregistrat(ă),Servicii de asigurare voluntara de sanatate,C.A. ASTERRA GRUP S.A.,2014-03-19T00:00:00.000Z,2014-12-31T00:00:00.000Z,196188.62
1973508,14/00355/001 ECHIPAMENTE ŞI CONSUMABILE ELECTRICE,,Înregistrat(ă),Lampi electrice cu incandescenta,VOLTA S.R.L.,2014-03-31T00:00:00.000Z,2014-12-31T00:00:00.000Z,108163
1973512,14/00355/002 ECHIPAMENTE ŞI CONSUMABILE ELECTRICE,,Înregistrat(ă),Lampi electrice cu incandescenta,VOLTA S.R.L.,2014-03-31T00:00:00.000Z,2014-12-31T00:00:00.000Z,27618.5
1973516,14/00355/003 ECHIPAMENTE ŞI CONSUMABILE ELECTRICE,,Înregistrat(ă),Lampi electrice cu incandescenta,VOLTA S.R.L.,2014-03-31T00:00:00.000Z,2014-12-31T00:00:00.000Z,206300
1973520,14/00355/004 ECHIPAMENTE ŞI CONSUMABILE ELECTRICE,,Înregistrat(ă),Lampi electrice cu incandescenta,VOLTA S.R.L.,2014-03-31T00:00:00.000Z,2014-12-31T00:00:00.000Z,3933
2113366,14/00356/001 Produse alimentare pentru 3 luni,,Înregistrat(ă),Diverse produse alimentare,ARTPREST GRUP S.R.L.,2014-04-18T00:00:00.000Z,2014-09-30T00:00:00.000Z,4.06356e+06
2113372,14/00356/002 Produse alimentare pentru 3 luni,,Înregistrat(ă),Diverse produse alimentare,ARTPREST GRUP S.R.L.,2014-04-18T00:00:00.000Z,2014-09-30T00:00:00.000Z,3.2991e+06
2096654,14/00363/001 Servicii de întreținere și instalare a ascensoarelor,,Înregistrat(ă),Servicii de intretinere a ascensoarelor,LIFTSERVICE О.M.,2014-04-17T00:00:00.000Z,2014-12-31T00:00:00.000Z,5.878047e+06
2149822,14/00371/001 Produse şi inventar pentru curăţenie,,Înregistrat(ă),Produse de curatat,Î.M. AMMO S.R.L.,2014-05-06T00:00:00.000Z,2014-12-31T00:00:00.000Z,7830
2149829,14/00371/002 Produse şi inventar pentru curăţenie,,Înregistrat(ă),Produse de curatat,Î.M. AMMO S.R.L.,2014-05-06T00:00:00.000Z,2014-12-31T00:00:00.000Z,36000
2149855,14/00371/003 Produse şi inventar pentru curăţenie,,Înregistrat(ă),Produse de curatat,Î.M. AMMO S.R.L.,2014-04-06T00:00:00.000Z,2014-12-31T00:00:00.000Z,19226
2149863,14/00371/004 Produse şi inventar pentru curăţenie,,Înregistrat(ă),Produse de curatat,Î.M. AMMO S.R.L.,2014-05-06T00:00:00.000Z,2014-12-31T00:00:00.000Z,240360
2149868,14/00371/005 Produse şi inventar pentru curăţenie,,Înregistrat(ă),Produse de curatat,Î.M. AMMO S.R.L.,2014-05-06T00:00:00.000Z,2014-12-31T00:00:00.000Z,60665.6
2328954,14/00399/001 utilaj și inventar antiincendiar,,Înregistrat(ă),Materiale de stingere a incendiilor,STINCOM SERVICE S.R.L.,2014-04-29T00:00:00.000Z,2014-12-31T00:00:00.000Z,499353.6
2329058,14/00399/002 utilaj și inventar antiincendiar,,Înregistrat(ă),Materiale de stingere a incendiilor,STINCOM SERVICE S.R.L.,2014-04-29T00:00:00.000Z,2014-12-31T00:00:00.000Z,525030
1989388,14/00406/001 Materiale de construcţie,,Înregistrat(ă),Materiale de constructii,REC S.R.L.,2014-04-09T00:00:00.000Z,2014-12-31T00:00:00.000Z,132381.5
1989458,14/00406/004 Materiale de construcţie,,Înregistrat(ă),Materiale de constructii,REC S.R.L.,2014-04-09T00:00:00.000Z,2014-12-31T00:00:00.000Z,77698
1989465,14/00406/005 Materiale de construcţie,,Înregistrat(ă),Materiale de constructii,REC S.R.L.,2014-04-09T00:00:00.000Z,2014-12-31T00:00:00.000Z,85034
1989864,14/00406/006 Materiale de construcţie,,Înregistrat(ă),Materiale de constructii,REC S.R.L.,2014-04-09T00:00:00.000Z,2014-12-31T00:00:00.000Z,20166
1869518,"14/00407/001 Automobil autoutilitar (furgon), masa totală-1400-2000kg",,Înregistrat(ă),Vehicule cu utilizare speciala,GOLOVATÎI VASILI VASILI,2014-03-25T00:00:00.000Z,2014-12-31T00:00:00.000Z,59799
1947230,14/00409/001 Servicii de reparare şi întreţinere a utilajului ,,Înregistrat(ă),Servicii de reparare si intretinere,Î.C.S. VLANATEX SERVICE COMPANY S.R.L.,2014-04-03T00:00:00.000Z,2014-12-31T00:00:00.000Z,30140
1947235,14/00409/002 Servicii de reparare şi întreţinere a utilajului ,,Înregistrat(ă),Servicii de reparare si intretinere,Î.C.S. VLANATEX SERVICE COMPANY S.R.L.,2014-04-03T00:00:00.000Z,2014-12-31T00:00:00.000Z,18245.32
1947239,14/00409/003 Servicii de reparare şi întreţinere a utilajului ,,Înregistrat(ă),Servicii de reparare si intretinere,Î.C.S. VLANATEX SERVICE COMPANY S.R.L.,2014-04-03T00:00:00.000Z,2014-12-31T00:00:00.000Z,5100
1947285,14/00409/004 Servicii de reparare şi întreţinere a utilajului ,,Înregistrat(ă),Servicii de reparare si intretinere,Î.C.S. VLANATEX SERVICE COMPANY S.R.L.,2014-04-03T00:00:00.000Z,2014-12-31T00:00:00.000Z,37000
2442830,"14/00411/001 servicii de întreținere, reparație și furnizarea de piese în perioada de garanție pentru autoturismul Ford Kuga Trend achiziționat în cadrul proiectului ""Cross border infrastructure"" a POC RO-UA-MD 2007-2013",,Înregistrat(ă),Servicii de reparare si intretinere,SC ATI Motors Holding SRL,2014-06-23T00:00:00.000Z,2015-12-31T00:00:00.000Z,94864.81
1933866,14/00412/001 tehnică foto - video  ,,Înregistrat(ă),Echipament fotografic,BTS PRO S.R.L.,2014-04-01T00:00:00.000Z,2014-12-31T00:00:00.000Z,7290
1933889,14/00412/002 tehnică foto - video  ,,Înregistrat(ă),Echipament fotografic,BTS PRO S.R.L.,2014-04-01T00:00:00.000Z,2014-12-31T00:00:00.000Z,24950
1917090,14/00414/001 dictofoane ,,Înregistrat(ă),Aparate audio si video de inregistrare si redare,MEDIA-SECURITY S.R.L.,2014-03-31T00:00:00.000Z,2014-12-31T00:00:00.000Z,29988
1990641,"14/00415/001 	Teste și reagenți, materiale parafarmaceutice, reactivi chimici, hîrtie medicală, materiale din cauciuc și plastic, materiale consumabile getabile, materiale din sticlă",,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",DITA ESTFARM S.R.L.,2014-04-03T00:00:00.000Z,2014-12-31T00:00:00.000Z,201505.34
1990646,"14/00415/002 	Teste și reagenți, materiale parafarmaceutice, reactivi chimici, hîrtie medicală, materiale din cauciuc și plastic, materiale consumabile getabile, materiale din sticlă",,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",DITA ESTFARM S.R.L.,2014-04-03T00:00:00.000Z,2014-12-31T00:00:00.000Z,528
1990650,"14/00415/003 	Teste și reagenți, materiale parafarmaceutice, reactivi chimici, hîrtie medicală, materiale din cauciuc și plastic, materiale consumabile getabile, materiale din sticlă",,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",DITA ESTFARM S.R.L.,2014-04-03T00:00:00.000Z,2014-12-31T00:00:00.000Z,1740
1990654,"14/00415/004 	Teste și reagenți, materiale parafarmaceutice, reactivi chimici, hîrtie medicală, materiale din cauciuc și plastic, materiale consumabile getabile, materiale din sticlă",,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",DITA ESTFARM S.R.L.,2014-04-03T00:00:00.000Z,2014-12-31T00:00:00.000Z,64944
1990658,"14/00415/005 	Teste și reagenți, materiale parafarmaceutice, reactivi chimici, hîrtie medicală, materiale din cauciuc și plastic, materiale consumabile getabile, materiale din sticlă",,Înregistrat(ă),"Echipamente medicale, produse farmaceutice si produse de ingrijire personala",DITA ESTFARM S.R.L.,2014-04-03T00:00:00.000Z,2014-12-31T00:00:00.000Z,4578.3
